year,st_fips,abbrev,name,opioid_type,obs_rate_nhb,obs_rate_nhw,obs_var_nhb,obs_var_nhw,deaths_nhb,deaths_nhw,obs_se_nhb,obs_se_nhw,opioid_cat,obs_rr,obs_rd,obs_rr_se,obs_rd_se,obs_rr_lower,obs_rr_upper,obs_rd_lower,obs_rd_upper,obs_rr_sig,obs_rd_sig
2015,36,NY,New York,synth,1.8696545482047846,4.856134537415713,0.06152777354335277,0.04815506662844644,59,515,0.24804792590012273,0.21944262719090482,Synthetic opioids,0.3850088035657591,-2.9864799892109284,0.0196434732334951,0.33118399745730354,0.3465075960281087,0.4235100111034095,-3.6356006242272434,-2.3373593541946134,1,1
2016,36,NY,New York,synth,6.325981084751529,10.812967810544386,0.2058670040378978,0.10929601080213458,204,1127,0.4537256925036291,0.330599471872135,Synthetic opioids,0.5850365224043929,-4.486986725792857,0.006079146354648402,0.561393814394167,0.573121395549282,0.5969516492595037,-5.587318602005424,-3.3866548495802897,1,1
2017,36,NY,New York,synth,9.008554727918447,14.463572763050108,0.2965314595972314,0.14715043565827804,288,1504,0.5445470223931368,0.38360192342880406,Synthetic opioids,0.6228443604841868,-5.45501803513166,0.004357345592491326,0.666094509251885,0.6143039631229038,0.6313847578454698,-6.760563273265355,-4.149472796997966,1,1
2018,36,NY,New York,synth,8.857856874437228,13.971616844935376,0.2858574870595138,0.14483847144185494,290,1424,0.5346564196374283,0.38057649880392636,Synthetic opioids,0.6339893924050849,-5.113759970498148,0.004385254786883492,0.6562743012653846,0.6253942930227933,0.6425844917873765,-6.400057600978301,-3.827462340017994,1,1
2019,36,NY,New York,synth,11.31333072283074,13.604169150545275,0.3690467304365446,0.14193223108879002,366,1381,0.607492164917824,0.37673894288856047,Synthetic opioids,0.8316076195198797,-2.290838427714535,0.0036502670374401747,0.7148279244163135,0.824453096126497,0.8387621429132625,-3.6919011595705093,-0.8897756958585603,1,1
2015,36005,Bronx County (NY),Bronx County,heroin,3.603038376948735,12.060326726802135,0.6938219916432399,9.556862456487767,19,16,0.8329597779264254,3.091417548065574,Heroin,0.2987513073706007,-8.4572883498534,0.11915020806695961,3.201669009771467,0.06521689955935986,0.5322857151818415,-14.732559609005474,-2.1820170907013248,1,1
2016,36005,Bronx County (NY),Bronx County,heroin,4.290680618155014,15.246568677224143,0.902602747781907,12.850097619184828,21,19,0.9500540762408775,3.584703281888869,Heroin,0.28141942682254684,-10.955888059069128,0.10430726807036739,3.7084633430798175,0.07697718140462675,0.48586167224046695,-18.22447621150557,-3.6872999066326857,1,1
2017,36005,Bronx County (NY),Bronx County,heroin,8.49411648978474,18.803088908624055,1.8491884565922134,14.4836789365639,41,26,1.3598486888592471,3.805742888919836,Heroin,0.4517404842929241,-10.308972418839314,0.06659548268188109,4.041394238769104,0.32121333823643716,0.5822676303494111,-18.230105126826757,-2.3878397108518694,1,1
2018,36005,Bronx County (NY),Bronx County,heroin,7.987965127321483,21.593036576081207,1.7101682250579806,19.89312073276234,39,26,1.307734003938867,4.460170482477362,Heroin,0.3699324594378644,-13.605071448759723,0.06946732360040991,4.647933837504609,0.23377650518106097,0.5060884136946678,-22.715021770268756,-4.495121127250689,1,1
2019,36005,Bronx County (NY),Bronx County,heroin,8.97260138709903,21.184582652064993,1.9080982512500775,17.716620932582547,45,29,1.3813392962086026,4.20911165598901,Heroin,0.42354392977500616,-12.211981264965964,0.06317757403763194,4.429979591807689,0.29971588466124754,0.5473719748887648,-20.894741264909037,-3.5292212650228922,1,1
2015,36005,Bronx County (NY),Bronx County,natural,2.41911595401599,10.796334551335335,0.4986378574960788,9.147919017618083,12,14,0.7061429440956546,3.0245526971137537,Natural and semi-synthetic opioids,0.22406826525367202,-8.377218597319345,0.16368825773079518,3.10589067340017,-0.09676071989868651,0.5448972504060305,-14.464764317183679,-2.289672877455012,1,1
2016,36005,Bronx County (NY),Bronx County,natural,2.702214509479909,8.192185524823515,0.4939944961884735,6.238924538764713,15,12,0.70284742027589,2.497783925555754,Natural and semi-synthetic opioids,0.32985269941602346,-5.489971015343606,0.16061529408767006,2.5947868958650893,0.015046723004190132,0.6446586758278567,-10.57575333123918,-0.4041886994480315,1,1
2017,36005,Bronx County (NY),Bronx County,natural,3.5027396133739384,7.655375059666411,0.7016934461244364,5.38949968672187,18,12,0.8376714428249518,2.3215296006559707,Natural and semi-synthetic opioids,0.45755297239826853,-4.152635446292472,0.14915503252167478,2.4680342649254907,0.16520910865578597,0.7498968361407511,-8.989982605546434,0.684711712961489,1,1
2019,36005,Bronx County (NY),Bronx County,natural,3.3787998128545818,16.16584705518647,0.7206725269725902,14.093793366630146,17,21,0.8489243352458393,3.7541701302192134,Natural and semi-synthetic opioids,0.20900852280243273,-12.78704724233189,0.11705676180386368,3.8489564681355826,-0.02042273033314007,0.43843977593800554,-20.331001919877632,-5.243092564786149,1,1
2003,36005,Bronx County (NY),Bronx County,opioid,4.520565453317823,17.283040203575624,1.0774229989269997,10.550947430838647,19,29,1.0379898838269088,3.248222195423005,All opioids,0.2615607786633847,-12.762474750257802,0.08804555260481306,3.4100396522277636,0.08899149555795108,0.4341300617688183,-19.44615246862422,-6.078797031891385,1,1
2004,36005,Bronx County (NY),Bronx County,opioid,3.563418721169327,10.901548842967369,0.8496414231926326,6.468625644773021,15,19,0.9217599596384259,2.543349296650584,All opioids,0.32687270153067305,-7.3381301217980415,0.1213413428090621,2.7052295776820223,0.08904366962491134,0.5647017334364348,-12.640380094054805,-2.0358801495412777,1,1
2005,36005,Bronx County (NY),Bronx County,opioid,6.0553827793963455,10.114577756913569,1.4122321931625286,6.503825214760154,26,17,1.1883737598762978,2.5502598327935435,All opioids,0.5986787510983678,-4.059194977517223,0.10208747316096886,2.8135488991525777,0.39858730370286877,0.7987701984938668,-9.573750819856276,1.455360864821829,1,1
2006,36005,Bronx County (NY),Bronx County,opioid,5.574198548408158,17.44532633271075,1.2979635818574002,12.206114436636373,24,26,1.1392820466668472,3.4937250087315648,All opioids,0.31952389093211125,-11.87112778430259,0.08188010336009824,3.6747895202982406,0.1590388883463187,0.48000889351790377,-19.07371524408714,-4.668540324518039,1,1
2007,36005,Bronx County (NY),Bronx County,opioid,4.336328735157597,20.584541266050707,0.9935816706948185,14.516040450922144,19,31,0.9967856693867636,3.809992185152372,All opioids,0.210659478834699,-16.24821253089311,0.08709785584526492,3.9382257580815456,0.039947681377979744,0.3813712762914182,-23.96713501673294,-8.52929004505328,1,1
2008,36005,Bronx County (NY),Bronx County,opioid,2.724371585754955,16.76459358101289,0.6218875046977866,11.394768737766844,12,26,0.7885984432509276,3.375613831256005,All opioids,0.16250746387556345,-14.040221995257934,0.1243308172084189,3.4665049029915753,-0.08118093785293759,0.4061958656040645,-20.834571605121422,-7.2458723853944464,1,1
2009,36005,Bronx County (NY),Bronx County,opioid,5.275151767622932,14.452578246533914,1.1728759480651125,10.25982168916488,24,22,1.0829939741591883,3.2030956415887553,All opioids,0.3649972812904883,-9.177426478910983,0.09126746283639733,3.38122723833078,0.18611305413114954,0.5438815084498271,-15.804631866039312,-2.550221091782654,1,1
2010,36005,Bronx County (NY),Bronx County,opioid,2.653638579103912,14.275754875005704,0.5978826973407007,11.23378804623621,12,19,0.7732287483925443,3.351684359577466,All opioids,0.18588429139743487,-11.622116295901792,0.14002723127353175,3.4397195733921264,-0.08856908189868737,0.4603376646935571,-18.36396665975036,-4.8802659320532245,1,1
2011,36005,Bronx County (NY),Bronx County,opioid,5.1130773911336,15.70342699053255,1.1590027506225093,11.808894489462473,23,23,1.0765699004813898,3.4364072065840032,All opioids,0.32560264674814143,-10.590349599398952,0.09221954726036244,3.6010966718605295,0.14485233411783105,0.5063529593784518,-17.64849907624559,-3.5322001225523136,1,1
2012,36005,Bronx County (NY),Bronx County,opioid,6.590129335049314,21.490998528521914,1.4883073535892712,18.496375713608234,30,27,1.2199620295686548,4.300741298149452,All opioids,0.3066460279313305,-14.9008691934726,0.07431658121719024,4.47042314185106,0.16098552874563762,0.45230652711702335,-23.662898551500678,-6.1388398354445215,1,1
2013,36005,Bronx County (NY),Bronx County,opioid,4.736889598767273,15.2941772040502,1.054430450025123,12.734512718669432,22,20,1.0268546391895608,3.568544902151216,All opioids,0.30971849845657934,-10.557287605282927,0.10143431148534074,3.7133466265209547,0.11090724794531148,0.5085297489678472,-17.835446993263997,-3.2791282173018557,1,1
2014,36005,Bronx County (NY),Bronx County,opioid,4.318832714051593,18.45762612520024,0.9075224311816134,16.025640385065266,21,23,0.95263971740717035,4.003203765119291,All opioids,0.23398635798322306,-14.138793411148646,0.09569428712349912,4.114992444251493,0.04642555522116479,0.4215471607452813,-22.204178601881573,-6.073408220415718,1,1
2015,36005,Bronx County (NY),Bronx County,opioid,6.849041006159554,29.92161501930308,1.3646660777091872,24.608418596896172,35,39,1.1681892302658792,4.960687310937485,All opioids,0.2288994428188816,-23.072574013143523,0.056577683170813825,5.096379565397907,0.11800718380408652,0.3397917018336767,-33.06147796132342,-13.083670064963625,1,1
2016,36005,Bronx County (NY),Bronx County,opioid,13.035276176183388,34.302878399766996,2.8848047285771603,28.217402253290494,62,45,1.6984712916552815,5.312005483175868,All opioids,0.3800053168795284,-21.26760222358361,0.04095795754266658,5.576935267857038,0.2997277200959019,0.4602829136631549,-32.198395348583404,-10.336809098583815,1,1
2017,36005,Bronx County (NY),Bronx County,opioid,15.375705397477468,33.157632916220024,3.3640485499230395,26.210777714083317,74,45,1.8341342780513752,5.1196462489202625,All opioids,0.46371541166184976,-17.781927518742556,0.03806994573072243,5.438274199045718,0.3890983180296338,0.5383325052940657,-28.440944948872165,-7.122910088612949,1,1
2018,36005,Bronx County (NY),Bronx County,opioid,16.50552890322633,35.59089778686675,3.567332058602424,31.87891844514169,80,44,1.8887382186535073,5.6461419079882935,All opioids,0.4637570258010454,-19.085368883640417,0.038261037518172065,5.953675377759868,0.38876539226542817,0.5387486593366626,-30.754572624049757,-7.4161651432310745,1,1
2019,36005,Bronx County (NY),Bronx County,opioid,19.2964418441977,46.4508729528971,4.397009641992559,39.864161026288336,91,61,2.0969047765677296,6.313807173670125,All opioids,0.4154161292892172,-27.1544311086994,0.03028416667007445,6.652906933685522,0.3560591626158712,0.4747730959625631,-40.19412869872302,-14.114733518675775,1,1
2016,36005,Bronx County (NY),Bronx County,poly_opioid,5.060196688199748,12.328922869358669,1.0117491752116867,9.499742955444118,26,17,1.0058574328460703,3.0821653030692753,Multiple opioids,0.41043299092866914,-7.268726181158921,0.10201017050323388,3.242143138520538,0.21049305674233074,0.6103729251150075,-13.623326732659176,-0.914125629658666,1,1
2017,36005,Bronx County (NY),Bronx County,poly_opioid,7.891278761242756,18.002269585204548,1.6704258486224721,13.514071455992923,39,26,1.2924495536083689,3.6761489980675326,Multiple opioids,0.4383491050333081,-10.110990823961792,0.06852412993437122,3.896729051989039,0.3040418103619405,0.5726563997046756,-17.74857976586031,-2.4734018820632757,1,1
2018,36005,Bronx County (NY),Bronx County,poly_opioid,8.62215179223638,22.03141383155469,1.755247788202582,20.535790876276053,44,26,1.3248576482787056,4.531643286521574,Multiple opioids,0.39135717109027407,-13.40926203931831,0.06591901372186856,4.721338651746836,0.2621559041954117,0.5205584379851365,-22.66308579674211,-4.1554382818945115,1,1
2019,36005,Bronx County (NY),Bronx County,poly_opioid,10.65626423889883,23.49127596645815,2.3003926467668876,20.14169956678336,53,31,1.5167045350914223,4.487950486222342,Multiple opioids,0.45362645494924586,-12.835011727559321,0.056756949949629876,4.737308541096963,0.3423828330479713,0.5648700768505204,-22.12013646810937,-3.5498869870092733,1,1
2015,36005,Bronx County (NY),Bronx County,single_heroin,2.492198819983811,9.299646441393346,0.48491876476178575,7.566389739884015,13,12,0.6963610879147296,2.7507071345172345,Heroin alone,0.26798855587572323,-6.807447621409535,0.16556297387670482,2.8374827760967647,-0.0565148729226182,0.5924919846740646,-12.368913862559193,-1.2459813802598765,1,1
2003,36005,Bronx County (NY),Bronx County,single_opioid,3.340535047608182,12.916458122687665,0.7983022554399074,7.778612719914927,14,22,0.8934776188802422,2.7890164431058713,One opioid alone,0.25862624381064314,-9.575923075079483,0.11816236850027896,2.9286370508061994,0.02702800155009638,0.4902244860711899,-15.316051694659635,-3.8357944554993324,1,1
2004,36005,Bronx County (NY),Bronx County,single_opioid,2.8608326097072503,7.310027833361482,0.6850988495224534,4.244062757941191,12,13,0.8277069828885422,2.0601123168267286,One opioid alone,0.39135728001622533,-4.449195223654232,0.16313079894750687,2.220171526586098,0.07162091407911186,0.7110936459533388,-8.800731415762984,-0.09765903154547928,1,1
2005,36005,Bronx County (NY),Bronx County,single_opioid,4.930471097100146,8.180226620225994,1.1590364578591867,5.172270178813935,21,14,1.0765855552900507,2.2742625571410913,One opioid alone,0.6027303797316965,-3.249755523125848,0.12497309042410606,2.516208782409187,0.35778312250044864,0.8476776369629444,-8.181524736647855,1.6820136903961584,1,1
2006,36005,Bronx County (NY),Bronx County,single_opioid,4.6658738549421335,9.797682924451406,1.0915237555499948,6.742015122682214,20,15,1.044760142592545,2.596539066273068,One opioid alone,0.47622217323422783,-5.131809069509273,0.12037130467708398,2.7988459904453853,0.24029441606714322,0.7121499304013125,-10.617547210782227,0.35392907176368205,1,1
2007,36005,Bronx County (NY),Bronx County,single_opioid,3.4402312894248306,15.197908351241017,0.7927445206868757,10.59507551962309,15,23,0.89036201664653,3.255007760301516,One opioid alone,0.22636215523328324,-11.757677061816185,0.11285278817525625,3.374584424830703,0.0051706904097809925,0.44755362005678545,-18.371862534484364,-5.143491589148007,1,1
2009,36005,Bronx County (NY),Bronx County,single_opioid,4.120859818539358,12.13061665460308,0.9018854774408827,8.7739377760933,19,18,0.9496765119981028,2.962083350632338,One opioid alone,0.33970736491583536,-8.00975683606372,0.11273498289080582,3.110598536220028,0.11874679844985597,0.5606679313818148,-14.106529967054975,-1.9129837050724658,1,1
2011,36005,Bronx County (NY),Bronx County,single_opioid,3.8879739291266273,14.666400779471678,0.9081825235706592,11.260346204124483,17,21,0.9529861088025676,3.3556439328576686,One opioid alone,0.26509393733250225,-10.77842685034505,0.11242806845992939,3.488341830683332,0.044734923151040634,0.48545295151396384,-17.61557683848438,-3.9412768622057204,1,1
2012,36005,Bronx County (NY),Bronx County,single_opioid,5.124982235709988,14.555834450966628,1.1762321294272378,12.176913511432373,23,19,1.0845423594434833,3.4895434531514824,One opioid alone,0.35209126985980843,-9.43085221525664,0.10225538348282293,3.6541956215916533,0.1516707182334755,0.5525118214861413,-16.59307563357628,-2.2686287969370005,1,1
2013,36005,Bronx County (NY),Bronx County,single_opioid,4.541221218961202,12.556300626962763,1.0161443351691903,10.123145319032227,21,17,1.0080398480066104,3.1816890669944837,One opioid alone,0.36166872344626844,-8.015079408001561,0.11348155382564681,3.337557438337417,0.1392448779480007,0.5840925689445362,-14.556691987142898,-1.4734668288602242,1,1
2014,36005,Bronx County (NY),Bronx County,single_opioid,3.857887773358658,15.177773629245968,0.8012873120064063,13.219810139465455,19,19,0.8951465310251759,3.6359056835217074,One opioid alone,0.25418008382500284,-11.31988585588731,0.11122443332623108,3.7444755909835843,0.03618019450558993,0.47217997314441573,-18.659058014215134,-3.9807136975594855,1,1
2015,36005,Bronx County (NY),Bronx County,single_opioid,4.7442335795262,23.345261594996543,0.9533636073495723,18.94351174374064,24,31,0.9764034040034745,4.352414472880615,One opioid alone,0.20322040771404354,-18.601028015470344,0.07711578008601455,4.46059136786707,0.05207347874545501,0.3543673366826321,-27.343787096489802,-9.858268934450887,1,1
2016,36005,Bronx County (NY),Bronx County,single_opioid,7.975079487983639,21.97395553040833,1.8730555533654734,18.717659297846378,36,28,1.3685961980677404,4.326391024612359,One opioid alone,0.3629332678382572,-13.99887604242469,0.06821426008421197,4.537699290522881,0.22923331807320174,0.49663321760331264,-22.892766651849538,-5.104985432999843,1,1
2017,36005,Bronx County (NY),Bronx County,single_opioid,7.484426636234712,15.155363331015474,1.6936227013005674,12.696706258090392,35,19,1.3013926007552707,3.5632437831406363,One opioid alone,0.49384673087433156,-7.670936694780762,0.08551304701191442,3.7934587066937953,0.3262411587309793,0.6614523030176838,-15.1061157599006,-0.23575762966092384,1,1
2018,36005,Bronx County (NY),Bronx County,single_opioid,7.883377110989952,13.559483955312054,1.812084270399842,11.343127568865633,36,18,1.3461367948317295,3.3679559927151117,One opioid alone,0.581392119122761,-5.676106844322102,0.09085224143247456,3.627011419787023,0.40332172591511084,0.7594625123304112,-12.785049227104667,1.4328355384604627,1,1
2019,36005,Bronx County (NY),Bronx County,single_opioid,8.640177605298868,22.95959698643895,2.0966169952256717,19.72246145950498,38,30,1.4479699566032687,4.440997799988757,One opioid alone,0.37632096113891617,-14.319419381140081,0.0654988236651505,4.671089643191475,0.2479432667552212,0.5046986555226112,-23.474755081795372,-5.164083680484792,1,1
2016,36005,Bronx County (NY),Bronx County,synth,8.71289177234758,19.268006579921817,2.003929291103494,15.740413745963078,40,25,1.4156020949064374,3.9674190282806125,Synthetic opioids,0.4521947683693875,-10.555114807574236,0.0687949201976634,4.212403475103801,0.31735672478196725,0.5870328119568078,-18.811425618777687,-2.2988039963707863,1,1
2017,36005,Bronx County (NY),Bronx County,synth,10.680929297333629,23.54694680659607,2.305517189481861,18.920390724634522,52,31,1.5183929628004276,4.349757547799017,Synthetic opioids,0.4536014535159031,-12.86601750926244,0.05433332967127609,4.607158333953413,0.34710812736020197,0.5600947796716043,-21.89604784381113,-3.8359871747137504,1,1
2018,36005,Bronx County (NY),Bronx County,synth,12.910940583526822,30.019573331046914,2.780543042821939,27.433349020223808,63,36,1.6674960398219658,5.237685464040754,Synthetic opioids,0.4300840801815807,-17.10863274752009,0.047122446924639017,5.496716480140281,0.33772408420928823,0.5224440761538731,-27.88219704859504,-6.33506844644514,1,1
2019,36005,Bronx County (NY),Bronx County,synth,16.339306137539133,31.237776178041983,3.727312669482686,27.43088227962802,77,40,1.930624942727791,5.237449978723236,Synthetic opioids,0.5230623986935583,-14.89847004050285,0.04207259953480216,5.581952610790485,0.44060010360534607,0.6055246937817705,-25.8390971576522,-3.9578429233534997,1,1
2016,36029,Erie County (NY),Erie County,heroin,7.7683925367925335,8.07021664151363,5.8104715266231874,1.321561045228548,11,53,2.410491967757451,1.1495916863080335,Heroin,0.9626002475362933,-0.30182410472109655,0.1165745012990982,2.6705865595130476,0.7341142249900607,1.1910862700825258,-5.53617376136667,4.932525551924477,0,0
1999,36029,Erie County (NY),Erie County,opioid,102.59371690526642,28.52904410401156,94.07264070553303,3.7557084114888455,113,218,9.699105149730723,1.9379650181282544,All opioids,3.5961147710112162,74.06467280125486,0.013552041609562894,9.89082145815108,3.569552769456473,3.6226767725659594,54.678662743278736,93.45068285923098,1,1
2000,36029,Erie County (NY),Erie County,opioid,79.5885045755304,25.298728374338047,71.67063177367724,3.3582286662657097,89,192,8.46585091846515,1.8325470433977158,All opioids,3.1459488159990516,54.289776201192346,0.016561656808690126,8.66192013585573,3.113487968654019,3.1784096633440844,37.312412734915114,71.26713966746958,1,1
2001,36029,Erie County (NY),Erie County,opioid,76.56784286381337,26.789095689648317,68.56774412936464,3.6206031088890644,86,201,8.280564239794572,1.9027882459404315,All opioids,2.858171987246298,49.77874717416505,0.016740764332125464,8.496372592951284,2.8253600891553323,2.890983885337264,33.12585689198053,66.43163745634956,1,1
2002,36029,Erie County (NY),Erie County,opioid,80.98735301290726,29.505942669258037,71.54669490544461,4.048311344994051,92,218,8.458527939626647,2.0120415862983676,All opioids,2.7447810741287455,51.48141034364923,0.015558273144477594,8.694538875089274,2.7142868587655693,2.7752752894919217,34.44011414847425,68.52270653882421,1,1
2015,36029,Erie County (NY),Erie County,opioid,13.424690266203687,30.76837604151767,11.208092650649355,4.9195009573500865,17,205,3.3478489587568547,2.217994805528202,All opioids,0.43631455388119683,-17.343685775313983,0.0673868848469721,4.0159175300296495,0.30423625958113154,0.5683928481812621,-25.214884134172095,-9.47248741645587,1,1
2016,36029,Erie County (NY),Erie County,opioid,19.03863304179269,33.552202732053644,16.370774481836214,5.52845626807676,24,219,4.046081373605357,2.3512669495565066,All opioids,0.5674331784960392,-14.513569690260955,0.05007545931573619,4.679661392655773,0.46928527823719635,0.6655810787548821,-23.68570601986627,-5.341433360655639,1,1
2017,36029,Erie County (NY),Erie County,opioid,18.11154931077097,31.155761003587816,16.500180780076395,4.997894702671474,21,207,4.062041454746172,2.2355971691410494,All opioids,0.5813226423416618,-13.044211692816845,0.05544995331035836,4.63660171707123,0.47264073385335936,0.6900045508299641,-22.131951058276456,-3.9564723273572344,1,1
2018,36029,Erie County (NY),Erie County,opioid,16.307690280706932,18.23141533277925,13.865841891262818,2.880418237344117,21,125,3.7236865994955615,1.697179494733576,All opioids,0.8944829560975692,-1.9237250520723173,0.06080475850609106,4.092219462419743,0.7753056294256307,1.0136602827695076,-9.944475198415015,6.09702509427038,0,0
2019,36029,Erie County (NY),Erie County,opioid,13.087979613954877,17.458702122257037,11.762335729631165,2.929947833218224,16,111,3.429626179284145,1.7117090387148817,All opioids,0.7496536410498583,-4.37072250830216,0.07827953558914341,3.83305146884951,0.5962257512951372,0.9030815308045794,-11.883503387247199,3.1420583706428795,1,1
2000,36029,Erie County (NY),Erie County,poly_opioid,12.238305950077127,2.792881595188975,10.743487447434422,0.35542482503649897,14,22,3.277725956731957,0.5961751630489976,Multiple opioids,4.381963765008464,9.445424354888152,0.11729649283591724,3.3315030050220455,4.152062639050067,4.611864890966862,2.9156784650449428,15.97517024473136,1,1
2001,36029,Erie County (NY),Erie County,poly_opioid,13.900067694105172,4.484687872544812,12.163555608846558,0.6193244175342567,16,33,3.487628937952912,0.7869716751791368,Multiple opioids,3.0994504164272314,9.41537982156036,0.09374761517234019,3.5753153743943784,2.915705090689445,3.283195742165018,2.407761687747379,16.422997955373344,1,1
2002,36029,Erie County (NY),Erie County,poly_opioid,12.619869566503331,3.120667371213868,11.407834008213948,0.40996492926573264,14,24,3.377548520482563,0.6402850375151153,Multiple opioids,4.043964980988823,9.499202195289463,0.11372681221341348,3.437702566755839,3.821060429050533,4.266869532927114,2.761305164448019,16.23709922613091,1,1
1999,36029,Erie County (NY),Erie County,single_opioid,93.39428342235234,24.419965377770858,85.54356367314452,3.2245355430388756,103,186,9.248976358124423,1.7956991794392723,One opioid alone,3.824505152958481,68.97431804458148,0.01521449665736821,9.421682398392731,3.794684739510039,3.8543255664069225,50.507820543731725,87.44081554543124,1,1
2000,36029,Erie County (NY),Erie County,single_opioid,67.35019862545326,22.505846779149074,60.92714432624282,3.002803841229211,75,170,7.805584175847623,1.7328600177825129,One opioid alone,2.9925645227377538,44.844351846304185,0.019360147189439562,7.99562056174954,2.954618634246452,3.0305104112290553,29.172935545275088,60.51576814733328,1,1
2001,36029,Erie County (NY),Erie County,single_opioid,62.667775169708186,22.304407817103506,56.40418852051807,3.0012786913548077,70,168,7.51027220016146,1.732419894642984,One opioid alone,2.8096587761300333,40.36336735260468,0.02039514396743665,7.707494223927311,2.7696842939538575,2.849633258306209,25.256678673707157,55.47005603150221,1,1
2002,36029,Erie County (NY),Erie County,single_opioid,68.36748344640394,26.385275298044167,60.138860897230664,3.6383464157283183,78,194,7.754924944654891,1.9074449967766616,One opioid alone,2.5911226119164934,41.982208148359774,0.018092506167288237,7.986063317615193,2.5556612998286083,2.6265839240043785,26.329524045833995,57.63489225088556,1,1
2016,36029,Erie County (NY),Erie County,single_opioid,11.852807091230236,21.18392268211117,10.899545992436163,3.466132829101308,14,139,3.3014460456648633,1.8617553086002758,One opioid alone,0.5595189932051337,-9.331115590880934,0.08530671925951519,3.790208282078634,0.3923178234564839,0.7267201629537834,-16.759923823755056,-1.9023073580068113,1,1
2017,36029,Erie County (NY),Erie County,single_opioid,11.674372895096807,20.24069410544673,10.853410290127027,3.2477732303648557,13,134,3.2944514399406506,1.802157937131165,One opioid alone,0.5767772999422611,-8.566321210349924,0.08756157936760761,3.7551542605453485,0.4051566043817502,0.748397995502772,-15.926423561018808,-1.2062188596810417,1,1
2018,36029,Erie County (NY),Erie County,single_opioid,10.092236167066922,11.1979121831039,8.574020759714454,1.7842776955423614,13,76,2.928142885809102,1.3357685785877587,One opioid alone,0.9012605208937706,-1.1056760160369787,0.09840961213604131,3.2184310549174135,0.7083776811071296,1.0941433606804116,-7.413800883675109,5.202448851601152,0,0
2019,36029,Erie County (NY),Erie County,single_opioid,11.105536026682095,11.397793567623841,10.38009253263489,1.9109199671436548,13,73,3.221815099076123,1.3823602884717336,One opioid alone,0.9743584107566291,-0.29225754094174583,0.09887278944399763,3.505854032868246,0.7805677434463938,1.1681490780668644,-7.163731445363508,6.5792163634800165,0,0
2018,36029,Erie County (NY),Erie County,single_synth,8.873630680269429,8.930150468066115,7.824311701608475,1.4561267308278931,11,58,2.7971971152581427,1.2067007627526773,Synthetic opioid alone,0.9936709030828988,-0.056519787796686316,0.11762648449686773,3.0463812027447204,0.7631229934690381,1.2242188126967597,-6.027426945176338,5.914387369582966,0,0
2016,36029,Erie County (NY),Erie County,synth,15.452589369181375,25.761370706109545,12.78145584976181,4.276644290459429,20,166,3.575116200875408,2.0680049058112577,Synthetic opioids,0.5998356820942238,-10.30878133692817,0.05997174643234015,4.1301452928706075,0.4822910590868371,0.7173803051016104,-18.40386611095456,-2.213696562901779,1,1
2017,36029,Erie County (NY),Erie County,synth,15.935397309942871,24.812040911462432,14.88810176213934,4.037315220100556,18,162,3.85851030349011,2.0093071492682637,Synthetic opioids,0.6422445201829885,-8.8766436015195609,0.06518708539357833,4.350335272394519,0.514477832811575,0.770011207554402,-17.40330073541282,-0.34998646762630337,1,1
2018,36029,Erie County (NY),Erie County,synth,15.089084793909441,15.5705964438419,13.11613283315684,2.5075011219970817,19,103,3.6216201944926305,1.583509116486887,Synthetic opioids,0.9690755809085981,-0.4815116499324592,0.0679502516083664,3.9526742789096496,0.8358930877562,1.1022580740609962,-8.228753236595372,7.2657299367304535,0,0
2019,36029,Erie County (NY),Erie County,synth,9.156321324588793,13.440857690939657,8.351406619671682,2.2742013814045583,11,83,2.8898800355156062,1.5080455501756431,Synthetic opioids,0.6812304344804554,-4.2845363663508635,0.11220188581107077,3.259694464374881,0.4613147382907567,0.901146130670154,-10.67353751652563,2.104464783823903,1,1
2013,36047,Kings County (NY),Kings County,heroin,1.2165276693038634,1.651881274412228,0.12525916789638805,0.1958724303715289,12,15,0.35391971956418034,0.44257477376317883,Heroin,0.7364498212722509,-0.4353536051083646,0.15642004484647887,0.5666847432814095,0.42986653337315234,1.0430331091713494,-1.5460557019399273,0.675348491723198,0,0
2014,36047,Kings County (NY),Kings County,heroin,1.7162987742592317,5.148671408582347,0.19361106680461698,0.615983660355999,16,46,0.4400125757346226,0.7848462654278219,Heroin,0.3333478946429412,-3.432372634323115,0.08896402313158734,0.8997748202526097,0.15897840930503,0.5077173799808523,-5.19593128201823,-1.6688139866279998,1,1
2015,36047,Kings County (NY),Kings County,heroin,1.7813458817441001,4.70067072253204,0.21172234085899194,0.5274304866277102,16,45,0.4601329599789521,0.7262440957609984,Heroin,0.3789556824743021,-2.91932484078794,0.09059179602156164,0.859739976671262,0.20139576227204128,0.556515602676563,-4.604415195063614,-1.2342344865122667,1,1
2016,36047,Kings County (NY),Kings County,heroin,3.4240168094970227,6.61980266674465,0.3740449407435731,0.7411032638353611,33,65,0.6115921359399359,0.8608735469483082,Heroin,0.5172385011864432,-3.195785857247627,0.04881625830342537,1.0560057786673964,0.4215586349117295,0.6129183674611569,-5.265557183435724,-1.1260145310595302,1,1
